*Time 	IG1
0.0649999999999999	0.1
0.0653333333333332	0.0994521895368276
0.0656666666666666	0.0978147600733811
0.0659999999999999	0.0951056516295161
0.0663333333333333	0.091354545764261
0.0666666666666666	0.086602540378445
0.0669999999999999	0.0809016994374959
0.0673333333333333	0.0743144825477406
0.0676666666666666	0.0669130606358871
0.0679999999999999	0.0587785252292485
0.0683333333333333	0.0500000000000012
0.0686666666666666	0.0406736643075811
0.069	0.0309016994374958
0.0693333333333333	0.0207911690817768
0.0696666666666666	0.0104528463267661
0.07	5.83439004574193E-16
0.0703333333333333	-0.0104528463267649
0.0706666666666666	-0.0207911690817757
0.071	-0.0309016994374946
0.0713333333333333	-0.0406736643075801
0.0716666666666667	-0.0500000000000002
0.072	-0.0587785252292476
0.0723333333333334	-0.0669130606358862
0.0726666666666667	-0.0743144825477399
0.073	-0.0809016994374952
0.0733333333333334	-0.0866025403784443
0.0736666666666667	-0.0913545457642605
0.074	-0.0951056516295158
0.0743333333333334	-0.0978147600733809
0.0746666666666667	-0.0994521895368275
0.0750000000000001	-0.1
0.0753333333333334	-0.0994521895368271
0.0756666666666667	-0.0978147600733801
0.0760000000000001	-0.0951056516295147
0.0763333333333334	-0.0913545457642591
0.0766666666666667	-0.0866025403784426
0.0770000000000001	-0.0809016994374932
0.0773333333333334	-0.0743144825477375
0.0776666666666668	-0.0669130606358836
0.0780000000000001	-0.0587785252292448
0.0783333333333334	-0.0499999999999972
0.0786666666666668	-0.0406736643075768
0.0790000000000001	-0.0309016994374913
0.0793333333333335	-0.0207911690817722
0.0796666666666668	-0.0104528463267614
0.0800000000000001	3.93631253894217E-15
0.0803333333333335	0.0104528463267694
0.0806666666666668	0.0207911690817801
0.0810000000000001	0.0309016994374989
0.0813333333333335	0.0406736643075842
0.0816666666666668	0.0500000000000041
0.0820000000000002	0.0587785252292512
0.0823333333333335	0.0669130606358895
0.0826666666666668	0.0743144825477429
0.0830000000000002	0.0809016994374979
0.0833333333333335	0.0866025403784466
0.0836666666666668	0.0913545457642624
0.0840000000000002	0.0951056516295172
0.0843333333333335	0.0978147600733818
0.0846666666666669	0.099452189536828
0.0850000000000002	0.1
0.0853333333333335	0.0994521895368267
0.0856666666666669	0.0978147600733792
0.0860000000000002	0.0951056516295133
0.0863333333333336	0.0913545457642573
0.0866666666666669	0.0866025403784404
0.0870000000000002	0.0809016994374905
0.0873333333333336	0.0743144825477345
0.0876666666666669	0.0669130606358803
0.0880000000000002	0.0587785252292411
0.0883333333333336	0.0499999999999933
0.0886666666666669	0.0406736643075728
0.0890000000000003	0.030901699437487
0.0893333333333336	0.0207911690817678
0.0896666666666669	0.010452846326757
0.0900000000000003	-8.5647987183371E-15
0.0903333333333336	-0.010452846326774
0.090666666666667	-0.0207911690817846
0.0910000000000003	-0.0309016994375034
0.0913333333333336	-0.0406736643075884
0.091666666666667	-0.0500000000000081
0.0920000000000003	-0.058778525229255
0.0923333333333336	-0.066913060635893
0.092666666666667	-0.074314482547746
0.0930000000000003	-0.0809016994375006
0.0933333333333337	-0.0866025403784489
0.093666666666667	-0.0913545457642643
0.0940000000000003	-0.0951056516295186
0.0943333333333337	-0.0978147600733828
0.094666666666667	-0.0994521895368285
0.0950000000000003	-0.1
0.0953333333333337	-0.0994521895368262
0.095666666666667	-0.0978147600733782
0.0960000000000004	-0.0951056516295119
0.0963333333333337	-0.0913545457642554
0.096666666666667	-0.0866025403784381
0.0970000000000004	-0.0809016994374878
0.0973333333333337	-0.0743144825477314
0.0976666666666671	-0.0669130606358768
0.0980000000000004	-0.0587785252292374
0.0983333333333337	-0.0499999999999892
0.0986666666666671	-0.0406736643075685
0.0990000000000004	-0.0309016994374826
0.0993333333333337	-0.0207911690817633
0.0996666666666671	-0.0104528463267524
0.1	6.12303176911189E-18
 
*Time 	VF3
0	5.33673219187543E-10
0.0005	0.30946393581941
0.000533715937579567	0.330693500431954
0.000584854181250886	0.362220162719263
0.00067536654762956	0.418016441133192
0.000762902969439009	0.471620244948924
0.000929354762508549	0.572522003507143
0.00117008732307768	0.715598531703742
0.00123027046321996	0.750757907887586
0.00135063674350453	0.820255332440692
0.00159136930407366	0.955621761494752
0.00207283442521192	1.20917430845815
0.00257283442521192	1.44312274668277
0.00298248055329654	1.60849426722917
0.00348248055329654	1.77398794867501
0.00398248055329654	1.89573199899816
0.00448248055329654	1.97072863200718
0.00498248055329654	1.997131011898
0.00548248055329654	1.97428902425277
0.00598248055329654	1.90276511441142
0.00648248055329654	1.78432043877733
0.00698248055329654	1.62187149861719
0.00748248055329654	1.41941832547694
0.00791420407667113	1.21623165416397
0.00841420407667113	0.953198617252232
0.00891420407667113	0.66662631488241
0.00941420407667113	0.363572963713663
0.00991420407667113	0.0515095636405825
0.0099433546015374	0.0332140139163813
0.00998068658740618	0.0098710984571939
0.00998665526451245	0.00633264182137126
0.00999859261872498	0.00050355491044298
0.0100021048152485	0.000142210206399
0.0100051880285686	3.94973254381506E-5
0.0100092762210371	8.67307635013849E-6
0.010011964938157	5.35256007568854E-6
0.0100143410422457	4.54493134603302E-6
0.0100167570971173	4.29586698095558E-6
0.0100182885328907	4.40708607396791E-6
0.0100195602556629	4.50795592761611E-6
0.0100208024084518	4.60046161938901E-6
0.0100224294901836	4.71135909785378E-6
0.0100256836536473	4.89575127263675E-6
0.0100306264483526	5.09993608058864E-6
0.0100347868763599	2.81991626437382E-6
0.0100381892268349	-8.5141209879083E-7
0.0100413423921531	-2.75998556790314E-7
0.0100439788866481	-3.75807639984481E-10
0.0100479009862364	2.87998344693792E-8
0.0100557451854131	1.2674559223909E-8
0.0100701756070747	5.64619182823151E-9
0.0100990364503978	1.66218875975213E-9
0.0101283226278904	5.71724172061023E-10
0.010154387786243	3.78852900177432E-10
0.0101891853657256	3.68995863442788E-10
0.0102172858219815	4.32264175470803E-10
0.0102617220091776	5.01754630694828E-10
0.0103505943835698	5.42095225650882E-10
0.0105283391323541	5.4231948055553E-10
0.0107904796692126	5.34974124968438E-10
0.0111808405347446	5.33379553620375E-10
0.0116808405347446	5.33590076796455E-10
0.0121808405347446	5.33673958561907E-10
0.0126808405347446	5.33677512752302E-10
0.0131808405347446	5.33675525978734E-10
0.0136808405347446	5.33675199648087E-10
0.0141808405347446	5.33675175699786E-10
0.0146808405347446	5.3367516343472E-10
0.0151808405347446	5.33675237037591E-10
0.0156808405347446	5.33675108890056E-10
0.0161808405347446	5.3367526528884E-10
0.0166808405347446	5.33675225786861E-10
0.0171808405347446	5.3367536965132E-10
0.0176808405347446	5.33675539807662E-10
0.0181808405347446	5.33675911382199E-10
0.0186808405347446	5.33676813136235E-10
0.0191808405347446	5.33679628675517E-10
0.0196808405347446	5.33695492918952E-10
0.0198058405347446	5.33783485823473E-10
0.0198683405347446	5.34117690934419E-10
0.0199301651049958	5.38328943804182E-10
0.0199682463164501	5.51020037165892E-10
0.0200034555320807	5.72076775803455E-10
0.0200204980144218	6.52197183471269E-10
0.0200300425146928	1.10336560600826E-9
0.0200333305091186	5.87539977253377E-9
0.0200350952176455	1.36688397230259E-8
0.020036288519373	1.9078246631011E-8
0.0200375187012252	2.47205021092965E-8
0.0200391058894715	3.27341624391934E-8
0.0200413016474653	4.66401586426275E-8
0.0200421647818091	-2.12084069858543E-8
0.0200425774058615	-3.89385271872023E-7
0.0200428369015983	-1.40896265369439E-6
0.0200430606105494	-4.49774653341948E-6
0.0200431990034086	-1.01990209607197E-5
0.0200433261662623	-2.34907345691717E-5
0.0200434437723586	-4.43087351561378E-5
0.0200435460695685	-6.84526044112478E-5
0.0200436591250816	-0.000100202067330313
0.0200437766601635	-0.000137442450342753
0.0200439327963556	-0.000194219528242687
0.0200440889325476	-0.000274087426322702
0.0200441944767198	-0.000329170463087183
0.0200442431354783	-7.197799750971E-5
0.0200443375589798	0.0359858938133928
0.0200444482132013	0.280383996402436
0.0200445573735451	0.388911671845198
0.020044667441204	0.377393643263911
0.0200447288102057	0.346395407181282
0.0200448738786379	0.261014549709393
0.0200449710340644	0.210216164400388
0.020045095926043	0.157460303453338
0.0200452633352347	0.106173629954356
0.0200454372057325	0.0713783793995939
0.0200456046787293	0.0519340145972799
0.0200457919664775	0.0389689711803298
0.0200459449340439	0.0317389023293502
0.0200460865907074	0.0264914725032786
0.0200462541493135	0.0215521644055685
0.0200464866306842	0.0164393195556277
0.0200467681117308	0.0121767454454771
0.020047035165217	0.00946956080447319
0.0200472875268223	0.00774200655513638
0.0200475518267722	0.0065636691704615
0.0200478964713267	0.00575558651020612
0.0200483385374387	0.00568002531820167
0.0200488850218158	0.00701508526362862
0.0200495893741819	0.0116733171615022
0.0200504624530042	0.023220765471541
0.020051547607666	0.042944446842639
0.0200519082486084	0.0475532135745582
0.020052210090588	0.0489026730616029
0.0200525194199739	0.0477700576180606
0.0200528160884586	0.0449479578371852
0.0200532620936713	0.0393449103766298
0.0200537449478048	0.0335005164533807
0.0200542631449071	0.029016504743958
0.0200545326707076	0.0274465777234332
0.0200547818679469	0.0264272826917847
0.0200552802624256	0.0254370592706243
0.0200557592556905	0.0255642872379094
0.0200563590405374	0.02688923167207
0.0200572446696613	0.0305982355135539
0.0200583676487704	0.0359175063373198
0.0200593397218288	0.0379281825377047
0.0200600035337059	0.0374937505732573
0.0200605761916319	0.0364110300632709
0.020061307471305	0.0350925858654821
0.0200621171704311	0.0345029410868915
0.0200628177907416	0.0348702443038415
0.0200635979217431	0.0359534334400316
0.0200646282753564	0.0375575481774996
0.0200660169588712	0.0389449365196894
0.0200670633208504	0.0394058291938832
0.0200682511198695	0.0397594648139608
0.0200703311664744	0.0408217668717365
0.0200721050584762	0.0420640850942998
0.0200742505380444	0.0435467935360773
0.0200780713416511	0.04593134601164
0.020081559790172	0.0480826988789815
0.0200885366872136	0.0524703973149859
0.0200966366414221	0.0575629740302543
0.0201128365498391	0.0677346601818354
0.0201401275513488	0.0848683086836822
0.0201674185528584	0.101994992912107
0.0202220005558777	0.136225190627905
0.0203311645619162	0.204551845370224
0.0205494925739933	0.340393209782197
0.0208596605829107	0.530448934426225
0.0212804211428868	0.779849249301858
0.021620548894513	0.971671701745251
0.022120548894513	1.23288424056286
0.022620548894513	1.46367130801551
0.0231076055096855	1.65380755229818
0.0236076055096855	1.80869485171304
0.0241076055096855	1.91897774163923
0.0246076055096855	1.98194068023331
0.0251076055096855	1.99603328787875
0.0256076055096855	1.96090855720447
0.0261076055096855	1.87743137621381
0.0266076055096855	1.74765723006177
0.0271076055096855	1.5747815893139
0.0276076055096855	1.36306122542033
0.0281076055096855	1.11770939688969
0.0286076055096855	0.84476747999216
0.0291076055096855	0.550956736804089
0.0296076055096855	0.2435147223761
0.0297326055096855	0.1654047599009
0.0299826055096855	0.00856737257296045
0.0299982305096855	0.000122801029497955
0.0299999607157923	6.80831302908663E-5
0.0300034211280059	2.12061785276769E-5
0.0300073426822784	6.86870266295632E-6
0.030009605617284	4.99185828717827E-6
0.0300108078526558	4.58346503099067E-6
0.0300118426007547	4.37646011218995E-6
0.0300132564129104	4.20814192422677E-6
0.030014342881668	4.12257213762137E-6
0.0300159477922408	4.05551943971409E-6
0.0300171483543648	4.16315331801108E-6
0.0300181377170304	4.26165579959106E-6
0.0300192186148681	4.36064107923399E-6
0.0300204769605893	4.46689670174732E-6
0.0300229936520317	4.65074335843664E-6
0.0300249909219251	4.77231494820664E-6
0.0300289854617119	4.96527214343582E-6
0.0300329618515263	3.04507866216549E-6
0.0300362226975337	-8.0126133402714E-7
0.0300391326027805	-3.05980081575922E-7
0.0300416766435551	-5.85699762371516E-9
0.0300453158799861	3.1395022960706E-8
0.0300525943528481	1.46213965162992E-8
0.0300658871733105	6.58826626589997E-9
0.0300924728142355	2.12760682568082E-9
0.0301322602139498	2.3640139770888E-10
0.0301623255629478	1.71458015542656E-10
0.0301997815122588	2.8765859157104E-10
0.0302307905131071	4.06925896302764E-10
0.0302818040004925	5.09661477857239E-10
0.0303838309752632	5.52439719076597E-10
0.0305878849248047	5.43752333074682E-10
0.0308820262331106	5.34397082075922E-10
0.0313221229043145	5.33246182404737E-10
0.0318221229043145	5.33603376538209E-10
0.0323221229043145	5.33679037164838E-10
0.0328221229043145	5.33677672766861E-10
0.0333221229043145	5.33675397711012E-10
0.0338221229043145	5.3367516739912E-10
0.0343221229043145	5.33675169054583E-10
0.0348221229043145	5.33675161315617E-10
0.0353221229043145	5.33675205107022E-10
0.0358221229043145	5.33675144289613E-10
0.0363221229043145	5.33675303992316E-10
0.0368221229043145	5.33675220010005E-10
0.0373221229043145	5.3367541713554E-10
0.0378221229043145	5.33675617544781E-10
0.0383221229043145	5.33676085823935E-10
0.0388221229043145	5.33677290001597E-10
0.0393221229043145	5.33681348024019E-10
0.0398221229043145	5.33720475177144E-10
0.0398751316699708	5.34350430465909E-10
0.039951793884779	5.42214346089566E-10
0.0399953681032256	5.60219718330347E-10
0.0400304402727488	7.43071341971398E-10
0.040032726709389	3.67626466821054E-9
0.0400356243541916	1.58219718351335E-8
0.0400373533592542	2.37341105029301E-8
0.0400387913140861	3.07148302400315E-8
0.0400409726716027	4.4879573985892E-8
0.0400419826570003	2.79484317602281E-8
0.0400424844717503	-1.54545914387397E-7
0.0400427913940416	-7.61952712814951E-7
0.0400430501590099	-2.81663207597691E-6
0.0400432518746881	-8.57235172969393E-6
0.0400434111596535	-2.49931922848757E-5
0.0400435354810423	-4.77563340398524E-5
0.0400436762517599	-8.28339218253727E-5
0.0400438031799761	-0.000120786040879613
0.0400439186588349	-0.000159635162043546
0.0400441029590431	-0.000237065009244918
0.0400442677314546	-0.000328710283911419
0.0400443233394907	3.10462941350162E-5
0.0400443975497315	0.0175682568933643
0.0400444959814682	0.224000125990971
0.0400446346859254	0.389213829501135
0.0400447408212915	0.378114040961245
0.040044801834593	0.347817122263344
0.0400449463074181	0.263175358207033
0.0400450428713425	0.212539541177518
0.0400451667023239	0.159831074215
0.0400453322151625	0.1084478147379
0.0400455633510419	0.0641071247837303
0.0400457387783353	0.0466726464192516
0.0400459237687386	0.0356477607248415
0.0400460724462442	0.0293813255406696
0.0400462149743521	0.0245904415376205
0.040046392037597	0.0198703841732963
0.0400466483688468	0.014876741715954
0.040046936360236	0.0110881581285488
0.040047201843099	0.00875955130529484
0.0400474540226086	0.0072740093744243
0.0400477465961738	0.00620319107774178
0.0400481294227391	0.00560892439819123
0.040048612028706	0.00595065717767801
0.0400492112936512	0.0081858665028577
0.0400500149397231	0.015420549678102
0.0400509053149437	0.03011538680729
0.0400516199428147	0.0438349480701739
0.0400520071505044	0.048409011316434
0.0400523068525089	0.0491884006053831
0.0400525767404299	0.0478567141037883
0.0400528724993837	0.0448642800265844
0.0400533409162878	0.0388213421941004
0.0400538234051852	0.0330306066981528
0.0400541731542303	0.0298161846823056
0.040054445231223	0.0279757367980245
0.040054702822308	0.0267320091741991
0.0400552180044781	0.0254438820286353
0.0400556823897592	0.0253970364656551
0.0400562441155539	0.0264518315084963
0.0400570388475447	0.0294270426636539
0.0400582656283106	0.0354733713630578
0.0400591004709926	0.0378300141302677
0.0400597273688311	0.0378540878133144
0.0400602627504266	0.0369563283950255
0.0400608855695385	0.0356334219949789
0.0400615746584975	0.0346106147921647
0.0400622207448873	0.0344123130860404
0.0400629085163821	0.0349926074960977
0.0400637276451899	0.0362761114835018
0.0400650115858714	0.0381230546584548
0.0400660972424965	0.0390046317061526
0.0400671065489827	0.0393669139548488
0.0400683593827465	0.0397420683808385
0.0400704005481574	0.040862819300145
0.040072121697081	0.0420983563068144
0.0400744034690226	0.04365626705908
0.0400776324546289	0.0456513607920466
0.0400810705088517	0.0477723502765044
0.0400879466172972	0.052100282582552
0.0400957634199599	0.057014738582058
0.0401113970252853	0.0668306695229628
0.0401384776584297	0.0838326748748618
0.0401655582915742	0.10082777977565
0.040219719557863	0.134795461511814
0.0403280420904408	0.202600477445749
0.0405446871555963	0.337418370902042
0.0408523610166104	0.526027255370286
0.0411474268173055	0.702292618900166
0.0414424926180006	0.872504051952531
0.0417375584186957	1.03519949149806
0.0422375584186957	1.28984281263813
0.0427375584186957	1.51265828776553
0.0432375584186957	1.69815926565995
0.0437375584186957	1.8417775536468
0.0442375584186957	1.93997679161478
0.0447375584186957	1.99033898864053
0.0452375584186957	1.99162406042529
0.0457375584186957	1.94380036377301
0.0462375584186957	1.84804547730502
0.0467375584186957	1.70671720429193
0.0472375584186957	1.52329551546791
0.0477375584186957	1.3022968619084
0.0482375584186957	1.04916296393496
0.0484656562243954	0.924678456927179
0.0489218518357946	0.662095477712947
0.0493780474471939	0.385880949438507
0.0498780474471939	0.0742118626965226
0.0499092974471939	0.0545964071220644
0.0499717974471939	0.0153801463523161
0.0499791855030662	0.0108891630461541
0.0499939616148107	0.00212046232872353
0.0499961063314131	0.00141422320652398
0.0499989367234335	0.000700189950932721
0.0500045975074742	8.49951270674535E-5
0.0500101447079764	8.98346079924364E-6
0.0500121407853679	6.08338237599795E-6
0.0500147556097395	4.71338630395047E-6
0.0500172301842413	4.37737044771772E-6
0.0500187462601735	4.47272161794966E-6
0.0500200536597711	4.56729023175735E-6
0.0500213065109995	4.65475811116178E-6
0.0500230058808735	4.76440047553342E-6
0.0500264046206215	4.94615762415438E-6
0.0500310666867128	5.12877584968216E-6
0.0500351647305105	3.38781344582094E-6
0.0500387552091324	-9.41905546719997E-7
0.0500417429770895	-3.19333468245933E-7
0.0500442824839914	-4.61683098481171E-9
0.0500479597836276	3.10587256502248E-8
0.0500553143829001	1.3609374049638E-8
0.0500684873105267	6.15729845527071E-9
0.0500948331657798	2.08071212469488E-9
0.0501244826907432	6.79121426875807E-10
0.0501520211265634	3.92711079777546E-10
0.0501815827573624	3.66498768867091E-10
0.0502081541289848	4.23829068725929E-10
0.0502477967380532	4.92265895668318E-10
0.05032708195619	5.38857772598231E-10
0.0504856523924635	5.43535527395254E-10
0.0507256735903608	5.35683840093452E-10
0.0510811257440032	5.33406042784332E-10
0.0515811257440032	5.33553841884376E-10
0.0520811257440032	5.33669257104371E-10
0.0525811257440032	5.33677994821183E-10
0.0530811257440032	5.33675708859068E-10
0.0535811257440033	5.33675218354891E-10
0.0540811257440033	5.3367517821326E-10
0.0545811257440033	5.3367516596046E-10
0.0550811257440033	5.33675266473933E-10
0.0555811257440033	5.33675085432413E-10
0.0560811257440033	5.3367524138287E-10
0.0565811257440033	5.33675392168774E-10
0.0570811257440033	5.33675203613883E-10
0.0575811257440033	5.33675531653955E-10
0.0580811257440033	5.33675812398439E-10
0.0585811257440033	5.33676554714455E-10
0.0590811257440033	5.33678733701843E-10
0.0595811257440033	5.33688788317617E-10
0.0597061257440033	5.3372486753874E-10
0.0598651066601118	5.33980658802416E-10
0.0599317114528728	5.37647950110322E-10
0.059974275426507	5.52238765582998E-10
0.060000607610983	5.73143680765433E-10
0.0600152703677743	6.26123555321018E-10
0.0600261390337153	8.14306991195368E-10
0.060030597268313	1.60167536152439E-9
0.0600338182745849	9.09182538691847E-9
0.0600350650888426	1.46143050858593E-8
0.0600360859181492	1.91884311663721E-8
0.0600372519056041	2.44941285569331E-8
0.0600388709420981	3.26063013533608E-8
0.0600409360406836	4.61076439365598E-8
0.0600418137324913	8.56792657824026E-9
0.060042262265595	-2.44830558567405E-7
0.0600425388879756	-9.7815100923382E-7
0.0600427756692523	-3.24415792835432E-6
0.0600429675529663	-9.74317537001288E-6
0.060043118688461	-2.61363216434857E-5
0.0600432447132949	-4.96819006391955E-5
0.0600433838161033	-8.46351226390305E-5
0.0600435225095709	-0.000126310277582207
0.0600436631644507	-0.000174737603760236
0.060043864093811	-0.000270926858829614
0.0600439743273797	-0.000325012685195993
0.0600440259724933	1.70190192147468E-5
0.0600441055344067	0.0216430779240981
0.060044205937522	0.238877406622864
0.0600443358620757	0.386544220157525
0.0600444312857959	0.379169178120333
0.0600445411841086	0.323314364035862
0.0600446150867652	0.28026424134738
0.060044705601681	0.230972569473104
0.0600448198355225	0.178395554421852
0.0600449678319331	0.126431781366432
0.060045167598558	0.0792268337602039
0.0600453616290953	0.0534751645437662
0.0600455457988166	0.0398945571253844
0.0600457136137912	0.0317686659465797
0.0600458542111741	0.0265643563963411
0.0600460114103502	0.0218937786364863
0.0600462260749432	0.0170302179974336
0.0600465090417527	0.0125546566525099
0.0600467833931765	0.00966026962691346
0.0600470394356764	0.00784187239733101
0.0600472962669657	0.00663757562259856
0.0600476310710065	0.00576476605540998
0.0600480649503909	0.00555610564360619
0.0600486013836493	0.00662916717610325
0.0600492831817139	0.0106025723351251
0.0600501684462734	0.021457119470117
0.0600511900336095	0.0403388846123684
0.0600516008689987	0.0464777204566465
0.0600519428573889	0.0486422419820261
0.0600523143191053	0.0475689353553199
0.0600526270066709	0.0446275639954238
0.0600530431380269	0.0394406898131351
0.0600535234507091	0.0336220381397923
0.0600540374482566	0.0291238321692068
0.0600543057322978	0.0275243251393271
0.0600545516161769	0.026480051853432
0.0600550433839352	0.0254128945018407
0.060055514514054	0.0254399332216845
0.0600561046864107	0.0266163542585903
0.0600569725059396	0.0300148805105238
0.0600582787319542	0.035985875002713
0.0600594387394204	0.0379169520472451
0.0600601511081612	0.0372014325143245
